listing_id;Details
316567;Wine Cellar/Grotto, Water View, Pool - Outdoor, Mountain View, Library, Wine Country, Water View, SIR Farm&Ranch, Mountain, Country Living, well, various terraces, swimming pool, solar heating system, solar heated water, sea views, satellite tv, quiet location, patio, oil underfloor heating, newly built, Mountain View, Library, laundry room, irrigation, ideal for country lovers, ideal family home, guest apartment, good road access, garage, fitted kitchen, excellent condition, double glazing, bbq, almond trees, aromatic plants, adsl, Property Condition: Ready to move in
316570;Security System, Mountain View, Country Living, Privacy, SIR Farm&Ranch, top quality, underfloor heating, quiet location, rustic style, satellite tv, Mountain View, laundry room, garden, garage, excellent condition, fireplace, double glazing, electric gates, dining room with fireplace, almond trees, aromatic plants, alarm system, adsl, air conditioning hot/cold, built to high standards, Property Condition: Ready to move in
316572;Water View, Waterfront, Storage, Terrace/Outdoor Space, Steam Room, Security System, Pool - Outdoor, Mountain View, Water View, SIR Waterfront, Privacy, Outdoor Activities, wood flooring, utility room, underfloor heating throughout, top quality, swimming pool, sea views, quiet location, oil underfloor heating, living room with fireplace, laundry room, jacuzzi, home cinema, garage, frontline sea, excellent condition, electric gates, double glazing, built to high standards, alarm system, air conditioning hot/cold, access to sea, 5-10m. To shops, 5-10m. To golf course, various terraces, Property Condition: Ready to move in
316575;Wine Cellar/Grotto, Pool - Outdoor, Security System, Storage, Terrace/Outdoor Space, Yacht Club, Historic/Antique, well, wood flooring, wine cellar, walking distance to shops, walking distance to rest., walking distance to centre, walking distance to cafés, various terraces, tv room, swimming pool, sea views, renovated, oil central heating, living room with fireplace, lift, Library, laundry room, independent apartment, garage, garden, fitted kitchen, fireplace, central heating, alarm system, adsl, air conditioning hot/cold, 5-10m. To shops, Property Condition: To refurbish
316576;Water View, Storage, Sprinkler System, Privacy Fence, Mountain View, Water View, Green Living, Privacy, Cycling, Country Living, various terraces, sea views, quiet location, newly built, ideal for country lovers, air conditioning hot/cold, Property Condition: Ready to move in
316578;Water View, Terrace/Outdoor Space, Storage, Sprinkler System, Security System, Pool - Outdoor, Outdoor Kitchen, Resort, Privacy, Outdoor Activities, Water View, Golf, walking distance to shops, walking distance to rest., walking distance to cafés, swimming pool, storeroom, sea views, quiet location, oil central heating, living room with fireplace, garden, garage, fitted kitchen, fireplace, electric gates, double glazing, central heating, alarm system, air conditioning hot/cold, adsl, 5-10m. To shops, 5-10m. To golf course, laundry room, utility room, Property Condition: Ready to move in
316579;Waterfront, Water View, Staff Quarters, Privacy Fence, Pool - Outdoor, Terrace/Outdoor Space, SIR Waterfront, Privacy, SIR Luxury Apartments Palma, Outdoor Activities, Tennis, Water View, sea views, oil underfloor heating, marble floors, jacuzzi, independent apartment,  guest apartment, frontline sea, fitted kitchen, fireplace, double glazing, underfloor heating, alarm system, air conditioning hot/cold, adsl, access to sea, 5-10m. To shops, 5-10m. To golf course, Property Condition: Ready to move in
316583;Library, Marble Countertop, Media Room/Home Theater, Outdoor Kitchen, Security System, Spa/Hot Tub, Staff Quarters, Steam Room, Storage, Historic/Antique, Privacy, 5-10m. To golf course, 5-10m. To shops, access to beach, access to sea, adsl, alarm system, air conditioning hot/cold, built to high standards, central heating, city gas, dining room with fireplace, double glazing, electric gates, excellent condition, fireplace, fitted kitchen, home cinema, ideal family home, installed music system, intelligence system, interior courtyard, jacuzzi, laundry room, Library, lift, living room with fireplace, master suite with fireplace, prestige fitted kitchen, private plunge pool, satellite tv, renovated, sea views, top quality, tv room, underfloor heating, walking distance to beach, walking distance to cafés, walking distance to rest., walking distance to shops, walking distance to centre, wine cellar, wooden beams, Property Condition: Ready to move in
316586;Storage, Library, Historic/Antique, wine cellar, walking distance to shops, walking distance to rest., walking distance to centre, walking distance to cafés, walking distance to beach, various terraces, utility room, tiles floor, stone floors, sea views, roof terrace, renovated, quiet location, patio, living room with fireplace, Library, laundry room, good road access, garage, fireplace, close to schools, central heating, 5-10m. To shops, 5-10m. To golf course, Property Condition: Ready to move in
316590;Pool - Outdoor, Storage, SIR Farm&Ranch, Historic/Antique, air conditioning hot/cold, built to high standards, bbq, double glazing, electric gates, fitted kitchen, guest apartment, garden, ideal for country lovers, quiet location, swimming pool, utility room, various terraces, wine cellar, living room with fireplace, garage, Property Condition: Ready to move in
316592;Terrace/Outdoor Space, Historic/Antique, walking distance to cafés, walking distance to rest., walking distance to shops, walking distance to centre, adsl, built to high standards, double glazing, fireplace, fitted kitchen, marble floors, underfloor heating, roof terrace, Property Condition: Ready to move in
316593;Terrace/Outdoor Space, SIR Investment, Historic/Antique, walking distance to cafés, walking distance to centre, walking distance to rest., walking distance to shops, various terraces, living room with fireplace, fireplace, 5-10m. To shops, Property Condition: To refurbish
316595;Security System, Ocean Front, Water View, Waterfront, SIR Waterfront, Golf, Water View, Yacht Club, 5-10m. To golf course, 5-10m. To shops, air conditioning hot/cold, alarm system, central heating, dining room with fireplace, excellent condition, garage, garden apartment, rustic style, sea views, top quality, swimming pool, storeroom, various terraces, walking distance to cafés, walking distance to beach, Property Condition: Ready to move in
316596;Mountain View, Pool - Outdoor, Water View, Country Living, Cycling, Mountain, Ocean/Beach, Privacy, Water View, SIR Farm&Ranch, bbq, central heating, ideal for country lovers, Mountain View, sea views, swimming pool, wood flooring, Property Condition: Ready to move in
316597;Water View, Sprinkler System, Security System, Pool - Outdoor, Resort, walking distance to shops, walking distance to rest., walking distance to cafés, walking distance to beach, swimming pool, storeroom, sea views, quiet location, oil underfloor heating, oil central heating, fitted kitchen, double glazing, alarm system, air conditioning hot/cold, adsl, 5-10m. To shops, 5-10m. To golf course, Property Condition: Ready to move in
316599;Privacy Fence, Mountain View, Open Porch, Terrace/Outdoor Space, Water View, Golf, Mountain, Water View, air conditioning hot/cold, 5-10m. To golf course, 5-10m. To shops, fireplace, fitted kitchen, close to schools, garden, good road access, living room with fireplace, laundry room, sea views, quiet location, walking distance to centre, walking distance to cafés, various terraces, Property Condition: Ready to move in
316608;Mountain View, Outdoor Kitchen, Pool - Outdoor, Water View, adsl, air conditioning hot/cold, bbq, central heating, double glazing, electric gates, excellent condition, fireplace, fitted kitchen, garage, garden, gated complex, good road access, ideal for country lovers, Mountain View, oil underfloor heating, quiet location, satellite tv, sea views, swimming pool, various terraces, Property Condition: Ready to move in
316614;Mountain View, Ocean Front, Water View, SIR Waterfront, sea views, quiet location, garden, good road access, frontline sea, access to sea, Property Condition: Ready to move in
316617;Terrace/Outdoor Space, Storage, Historic/Antique, 5-10m. To shops, central heating, dining room with fireplace, fitted kitchen, good road access, ideal family home, independent apartment, living room with fireplace, patio, quiet location, roof terrace, various terraces, walking distance to cafés, walking distance to centre, walking distance to shops, utility room, Property Condition: Ready to move in
316627;Pool - Outdoor, Privacy Fence, Storage, Water View, 5-10m. To golf course, 5-10m. To shops, adsl, air conditioning hot/cold, central heating, double glazing, electric gates, excellent condition, fireplace, fitted kitchen, garage, garden apartment, marble floors, newly built, quiet location, swimming pool, Property Condition: Ready to move in
316634;Open Porch, Mountain View, Pool - Outdoor, Security System, Water View, Mountain, Water View, air conditioning hot/cold, 5-10m. To golf course, built to high standards, dining room with fireplace, double glazing, fitted kitchen, good road access, guest apartment, garage, garden, ideal family home, lift, prestige fitted kitchen, Mountain View, roof terrace, swimming pool, top quality, Property Condition: Ready to move in
316636;Terrace/Outdoor Space, Pool - Outdoor, Security System, Storage, Water View, Outdoor Activities, Privacy, SIR Waterfront, Water View, various terraces, top quality, storeroom, garage, 5-10m. To shops, access to sea, adsl, air conditioning hot/cold, alarm system, built to high standards, central heating, double glazing, excellent condition, fireplace, fitted kitchen, laundry room, living room with fireplace, sea views, solar heating system, underfloor heating throughout, utility room, Property Condition: Ready to move in
316642;Mountain View, Pool - Outdoor, Staff Quarters, Storage, Country Living, SIR Farm&Ranch, Mountain, Green Living, adsl, air conditioning hot/cold, almond trees, aromatic plants, bbq, dining room with fireplace, double glazing, fireplace, fitted kitchen, garden, garden apartment, guest apartment, ideal family home, ideal for country lovers, independent apartment, laundry room, living room with fireplace, mature garden, Mountain View, quiet location, renovated, rustic style, staff accommodations, stone floors, swimming pool, tiles floor, utility room, various terraces, Property Condition: Ready to move in
316655;Mountain View, New Development, Open Porch, Pool - Outdoor, Privacy Fence, Storage, Terrace/Outdoor Space, Water View, Country Living, Green Living, Mountain, Outdoor Activities, Privacy, SIR Golf, Golf, Water View, SIR Farm&Ranch, swimming pool, Property Condition: Ready to move in
316657;Waterfront, Water View, Privacy, Water View, walking distance to shops, walking distance to rest., walking distance to centre, walking distance to cafés, frontline sea, fitted kitchen, excellent condition, ideal family home, renovated, swimming pool, walking distance to beach, Property Condition: Ready to move in
316663;Open Porch, Outdoor Kitchen, Pool - Outdoor, Privacy Fence, Sprinkler System, Storage, Terrace/Outdoor Space, Water View, Ocean/Beach, Water View, alarm system, bbq, electric gates, garage, ideal family home, marble floors, oil underfloor heating, quiet location, sea views, underfloor heating, Property Condition: Ready to move in
316664;Mountain View, Pool - Outdoor, Terrace/Outdoor Space, Open Porch, SIR Golf, Golf, various terraces, satellite tv, top quality, underfloor heating, swimming pool, living room with fireplace, garden, fireplace, close to schools, central heating, alarm system, adsl, 5-10m. To shops, 5-10m. To golf course, air conditioning hot/cold, Property Condition: Ready to move in
