listing_id	old_price	new_price	change_date	Details
384648	1585000	1335000	2016-11-17	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384658	1680000	1495000	2017-01-11	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384664	1700000	1300000	2017-01-10	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384666	1750000	1950000	2017-03-22	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384675	1850000	2100000	2016-11-04	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384677	1875000	1800000	2017-06-14	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384679	1890000	1250000	2016-09-24	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384683	1950000	2500000	2016-11-04	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384684	1950000	2550000	2017-04-07	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384687	1950000	2350000	2017-04-07	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384688	1950000	2350000	2017-04-07	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384692	1995000	2295000	2016-09-20	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384695	2100000	1875000	2017-03-07	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384709	2450000	1990000	2016-08-31	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384714	2500000	2400000	2016-11-29	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384718	2650000	2950000	2017-08-01	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384720	2790000	2450000	2016-08-27	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384720	2450000	2475000	2016-08-30	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384737	3200000	3900000	2016-08-23	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384743	3400000	2950000	2017-03-29	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384748	3500000	2500000	2016-08-25	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384748	2500000	2690000	2016-10-20	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384755	3850000	4250000	2017-05-17	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384759	3900000	2950000	2016-11-03	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384760	3900000	4200000	2017-03-16	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384764	3950000	4150000	2016-11-08	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384771	4390000	4950000	2016-08-18	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384775	4500000	2900000	2017-06-09	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384779	4850000	4500000	2016-11-23	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384782	4900000	3950000	2017-04-05	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384797	6950000	7500000	2016-11-24	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384804	7500000	5500000	2016-08-27	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
384806	7950000	6500000	2017-07-03	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
